isolate_id,sample_accession,country_name,region,specimen_category,collection_year,country_raw,collection_site,collection_date,isolation_source,host,scientific_name,study_accession,center_name
SRR1169193,SAMN02403549,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA108,PRJNA228102,BI
SRR1169195,SAMN02403574,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA133,PRJNA228128,BI
SRR1169197,SAMN02403618,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA177,PRJNA228172,BI
SRR1169199,SAMN02403548,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA107,PRJNA228101,BI
SRR1169200,SAMN02403573,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA132,PRJNA228127,BI
SRR1169201,SAMN02403598,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA157,PRJNA228152,BI
SRR1169202,SAMN02403606,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA165,PRJNA228160,BI
SRR1169204,SAMN02403546,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA105,PRJNA228099,BI
SRR1169205,SAMN02403593,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA152,PRJNA228147,BI
SRR1169206,SAMN02403604,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA163,PRJNA228158,BI
SRR1169207,SAMN02403566,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA125,PRJNA228120,BI
SRR1169208,SAMN02403607,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA166,PRJNA228161,BI
SRR1169209,SAMN02403537,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA96,PRJNA228090,BI
SRR1169211,SAMN02403565,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA124,PRJNA228119,BI
SRR1169212,SAMN02403568,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA127,PRJNA228122,BI
SRR1169214,SAMN02403539,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA98,PRJNA228092,BI
SRR1169216,SAMN02403572,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA131,PRJNA228126,BI
SRR1169217,SAMN02403581,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA140,PRJNA228135,BI
SRR1169220,SAMN02403535,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA94,PRJNA228088,BI
SRR1169221,SAMN02403544,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA103,PRJNA228097,BI
SRR1169222,SAMN02403563,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA122,PRJNA228117,BI
SRR1169223,SAMN02403570,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA129,PRJNA228124,BI
SRR1169224,SAMN02403561,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA120,PRJNA228114,BI
SRR1169225,SAMN02403575,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA134,PRJNA228129,BI
SRR1169226,SAMN02403584,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA143,PRJNA228138,BI
SRR1169227,SAMN02403540,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA99,PRJNA228093,BI
SRR1169228,SAMN02419672,Belarus,,unspecified_fluid,2011,Belarus,,2011,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-247,PRJNA229714,BI
SRR1169240,SAMN02403552,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA111,PRJNA228105,BI
SRR1169242,SAMN02403578,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA137,PRJNA228132,BI
SRR1169243,SAMN02403601,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA160,PRJNA228155,BI
SRR1169244,SAMN02403602,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA161,PRJNA228156,BI
SRR1169245,SAMN02403551,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA110,PRJNA228104,BI
SRR1169246,SAMN02403560,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA119,PRJNA228113,BI
SRR1169248,SAMN02403621,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA180,PRJNA228175,BI
SRR1169252,SAMN02403608,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA167,PRJNA228162,BI
SRR1169253,SAMN02403609,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA168,PRJNA228163,BI
SRR1169254,SAMN02403619,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA178,PRJNA228173,BI
SRR1169255,SAMN02403536,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA95,PRJNA228089,BI
SRR1169256,SAMN02403533,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA92,PRJNA228086,BI
SRR1169261,SAMN02403546,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA105,PRJNA228099,BI
SRR1169262,SAMN02403552,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA111,PRJNA228105,BI
SRR1169263,SAMN02403601,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA160,PRJNA228155,BI
SRR1169264,SAMN02403609,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA168,PRJNA228163,BI
SRR1169265,SAMN02403540,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA99,PRJNA228093,BI
SRR1169270,SAMN02403618,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA177,PRJNA228172,BI
SRR1169271,SAMN02403568,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA127,PRJNA228122,BI
SRR1169275,SAMN02403565,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA124,PRJNA228119,BI
SRR1169276,SAMN02403572,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA131,PRJNA228126,BI
SRR1169277,SAMN02403621,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA180,PRJNA228175,BI
SRR1169282,SAMN02403566,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA125,PRJNA228120,BI
SRR1169283,SAMN02403602,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA161,PRJNA228156,BI
SRR1169287,SAMN02403544,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA103,PRJNA228097,BI
SRR1169288,SAMN02403561,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA120,PRJNA228114,BI
SRR1169289,SAMN02403533,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA92,PRJNA228086,BI
SRR1169292,SAMN02403578,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA137,PRJNA228132,BI
SRR1169293,SAMN02403598,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA157,PRJNA228152,BI
SRR1169295,SAMN02403539,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA98,PRJNA228092,BI
SRR1169302,SAMN02403536,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA95,PRJNA228089,BI
SRR1169307,SAMN02403563,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA122,PRJNA228117,BI
SRR1169308,SAMN02403570,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA129,PRJNA228124,BI
SRR1169309,SAMN02403608,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA167,PRJNA228162,BI
SRR1169310,SAMN02403535,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA94,PRJNA228088,BI
SRR1169312,SAMN02403551,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA110,PRJNA228104,BI
SRR1169313,SAMN02403575,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA134,PRJNA228129,BI
SRR1169314,SAMN02403581,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA140,PRJNA228135,BI
SRR1169319,SAMN02403560,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA119,PRJNA228113,BI
SRR1169323,SAMN02403584,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA143,PRJNA228138,BI
SRR1169324,SAMN02403619,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA178,PRJNA228173,BI
SRR1169490,SAMN02599035,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1448,PRJNA235700,BI
SRR1169491,SAMN02599026,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1422,PRJNA235691,BI
SRR1169497,SAMN02599033,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1441,PRJNA235698,BI
SRR1169500,SAMN02599041,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1459,PRJNA235706,BI
SRR1169511,SAMN02599040,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1458,PRJNA235705,BI
SRR1169522,SAMN02599039,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1456,PRJNA235704,BI
SRR1169527,SAMN02598973,India,Tiruvallur,respiratory,2001,India,,2001,sputum,Homo sapiens,Mycobacterium tuberculosis M1024,PRJNA235638,BI
SRR1169528,SAMN02598992,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1283,PRJNA235657,BI
SRR1169536,SAMN02598967,India,Tiruvallur,respiratory,2001,India,,2001,sputum,Homo sapiens,Mycobacterium tuberculosis M1012,PRJNA235632,BI
SRR1169538,SAMN02599036,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1449,PRJNA235701,BI
SRR1169539,SAMN02599048,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1545,PRJNA235713,BI
SRR1169549,SAMN02598996,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1292,PRJNA235661,BI
SRR1169553,SAMN02599007,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1324,PRJNA235672,BI
SRR1169563,SAMN02599008,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1325,PRJNA235673,BI
SRR1169564,SAMN02599031,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1438,PRJNA235696,BI
SRR1169585,SAMN02598964,India,Tiruvallur,respiratory,2001,India,,2001,sputum,Homo sapiens,Mycobacterium tuberculosis M1008,PRJNA235629,BI
SRR1169590,SAMN02598987,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1253,PRJNA235652,BI
SRR1172034,SAMN02628485,,,,2012,,,2012-06,missing,Homo sapiens,Mycobacterium tuberculosis NRITLD51,PRJNA237392,BI
SRR1172035,SAMN02403606,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA165,PRJNA228160,BI
SRR1172044,SAMN02419624,Belarus,,unspecified_fluid,2012,Belarus,,2012,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-190,PRJNA229664,BI
SRR1172046,SAMN02403590,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA149,PRJNA228144,BI
SRR1172059,SAMN02419651,Belarus,,unspecified_fluid,2012,Belarus,,2012,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-219,PRJNA229693,BI
SRR1172061,SAMN02403543,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA102,PRJNA228096,BI
SRR1172064,SAMN02419649,Belarus,,unspecified_fluid,2012,Belarus,,2012,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-217,PRJNA229691,BI
SRR1172065,SAMN02628522,,,,2012,,,2012-06,missing,Homo sapiens,Mycobacterium tuberculosis NRITLD33,PRJNA237429,BI
SRR1172068,SAMN02403579,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA138,PRJNA228133,BI
SRR1172069,SAMN02403594,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA153,PRJNA228148,BI
SRR1172071,SAMN02419611,Belarus,,unspecified_fluid,2013,Belarus,,2013,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-176,PRJNA229651,BI
SRR1172072,SAMN02419667,Belarus,,unspecified_fluid,2012,Belarus,,2012,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-241,PRJNA229709,BI
SRR1172073,SAMN02419670,Belarus,,unspecified_fluid,2012,Belarus,,2012,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-245,PRJNA229712,BI
SRR1172075,SAMN02628522,,,,2012,,,2012-06,missing,Homo sapiens,Mycobacterium tuberculosis NRITLD33,PRJNA237429,BI
SRR1172080,SAMN02403571,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA130,PRJNA228125,BI
SRR1172081,SAMN02403603,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA162,PRJNA228157,BI
SRR1172082,SAMN02403605,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA164,PRJNA228159,BI
SRR1172089,SAMN02403597,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA156,PRJNA228151,BI
SRR1172091,SAMN02628485,,,,2012,,,2012-06,missing,Homo sapiens,Mycobacterium tuberculosis NRITLD51,PRJNA237392,BI
SRR1172093,SAMN02419613,Belarus,,unspecified_fluid,2013,Belarus,,2013,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-178,PRJNA229653,BI
SRR1172096,SAMN02403595,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA154,PRJNA228149,BI
SRR1172102,SAMN02598996,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1292,PRJNA235661,BI
SRR1172106,SAMN02599041,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1459,PRJNA235706,BI
SRR1172109,SAMN02403574,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA133,PRJNA228128,BI
SRR1172117,SAMN02419631,Belarus,,unspecified_fluid,2012,Belarus,,2012,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-197,PRJNA229671,BI
SRR1172119,SAMN02403550,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA109,PRJNA228103,BI
SRR1172125,SAMN02599036,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1449,PRJNA235701,BI
SRR1172129,SAMN02419653,Belarus,,unspecified_fluid,2011,Belarus,,2011,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-225,PRJNA229695,BI
SRR1172130,SAMN02419654,Belarus,,unspecified_fluid,2013,Belarus,,2013,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-227,PRJNA229696,BI
SRR1172136,SAMN02599048,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1545,PRJNA235713,BI
SRR1172140,SAMN02403549,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA108,PRJNA228102,BI
SRR1172144,SAMN02419643,Belarus,,unspecified_fluid,2013,Belarus,,2013,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-210,PRJNA229685,BI
SRR1172147,SAMN02403614,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA173,PRJNA228168,BI
SRR1172150,SAMN02599039,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1456,PRJNA235704,BI
SRR1172151,SAMN02628523,,,,2013,,,2013-02,missing,Homo sapiens,Mycobacterium tuberculosis NRITLD34,PRJNA237430,BI
SRR1172152,SAMN02403604,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA163,PRJNA228158,BI
SRR1172155,SAMN02419609,Belarus,,unspecified_fluid,2012,Belarus,,2012,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-173,PRJNA229649,BI
SRR1172157,SAMN02599026,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1422,PRJNA235691,BI
SRR1172159,SAMN02403607,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA166,PRJNA228161,BI
SRR1172162,SAMN02419645,Belarus,,unspecified_fluid,2012,Belarus,,2012,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-212,PRJNA229687,BI
SRR1172164,SAMN02628491,,,,2013,,,2013-06,missing,Homo sapiens,Mycobacterium tuberculosis NRITLD57,PRJNA237398,BI
SRR1172165,SAMN02403591,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA150,PRJNA228145,BI
SRR1172180,SAMN02419638,Belarus,,unspecified_fluid,2012,Belarus,,2012,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-205,PRJNA229679,BI
SRR1172181,SAMN02598992,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1283,PRJNA235657,BI
SRR1172183,SAMN02628526,,,,2011,,,2011-05,missing,Homo sapiens,Mycobacterium tuberculosis NRITLD37,PRJNA237433,BI
SRR1172184,SAMN02419605,Belarus,,unspecified_fluid,2012,Belarus,,2012,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-167,PRJNA229645,BI
SRR1172185,SAMN02419622,Belarus,,unspecified_fluid,2011,Belarus,,2011,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-188,PRJNA229662,BI
SRR1172188,SAMN02628493,,,,2009,,,2009-01,missing,Homo sapiens,Mycobacterium tuberculosis NRITLD59,PRJNA237400,BI
SRR1172201,SAMN02419664,Belarus,,unspecified_fluid,2012,Belarus,,2012,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-238,PRJNA229706,BI
SRR1172203,SAMN02628491,,,,2013,,,2013-06,missing,Homo sapiens,Mycobacterium tuberculosis NRITLD57,PRJNA237398,BI
SRR1172204,SAMN02403600,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA159,PRJNA228154,BI
SRR1172207,SAMN02419665,Belarus,,unspecified_fluid,2011,Belarus,,2011,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-239,PRJNA229707,BI
SRR1172208,SAMN02599007,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1324,PRJNA235672,BI
SRR1172209,SAMN02599031,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1438,PRJNA235696,BI
SRR1172219,SAMN02419662,Belarus,,unspecified_fluid,2012,Belarus,,2012,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-235,PRJNA229704,BI
SRR1172221,SAMN02403562,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA121,PRJNA228115,BI
SRR1172224,SAMN02419632,Belarus,,unspecified_fluid,2012,Belarus,,2012,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-198,PRJNA229672,BI
SRR1172225,SAMN02598987,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1253,PRJNA235652,BI
SRR1172226,SAMN02599008,India,Tiruvallur,respiratory,2002,India,,2002,sputum,Homo sapiens,Mycobacterium tuberculosis M1325,PRJNA235673,BI
SRR1172230,SAMN02419634,Belarus,,unspecified_fluid,2012,Belarus,,2012,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-200,PRJNA229674,BI
SRR1172231,SAMN02419668,Belarus,,unspecified_fluid,2013,Belarus,,2013,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-242,PRJNA229710,BI
SRR1172233,SAMN02403548,South Africa,,,,South Africa,,missing,missing,Homo sapiens,Mycobacterium tuberculosis TB_RSA107,PRJNA228101,BI
SRR1172238,SAMN02419612,Belarus,,unspecified_fluid,2013,Belarus,,2013,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-177,PRJNA229652,BI
SRR1172239,SAMN02419637,Belarus,,unspecified_fluid,2013,Belarus,,2013,excreted bodily substance,Homo sapiens,Mycobacterium tuberculosis XTB13-204,PRJNA229678,BI
